,USD,EUR,JPY,GBP,CNY,CAD,CHF
2014-11-05,12152.0,15260.48,10694.36,19455.35,1975.84,10661.52,12670.21
2014-11-06,12240.0,15287.76,10663.88,19546.06,1988.14,10743.44,12707.64
2014-11-07,12210.0,15122.09,10603.56,19347.97,1982.08,10682.41,12556.56
2014-11-10,12199.0,15231.67,10688.69,19407.39,1987.55,10786.03,12658.5
2014-11-11,12224.0,15206.66,10655.51,19381.15,1990.46,10754.88,12641.16
2014-11-12,12266.0,15296.93,10634.65,19532.38,1996.81,10818.49,12713.52
2014-11-13,12252.0,15248.84,10603.2,19323.85,1994.85,10836.72,12685.86
2014-11-14,12267.0,15284.68,10591.44,19243.24,1997.92,10782.28,12717.19
2014-11-17,12254.0,15388.57,10593.02,19247.36,1995.47,10868.29,12808.61
2014-11-18,12207.0,15224.57,10479.01,19107.62,1987.14,10822.77,12674.7
2014-11-19,12185.0,15260.49,10405.64,19031.75,1984.62,10766.04,12705.94
2014-11-20,12222.0,15328.83,10347.98,19153.1,1990.0,10774.93,12761.83
2014-11-21,12222.0,15350.83,10399.93,19195.87,1990.98,10814.97,12771.16
2014-11-24,12183.0,15091.08,10343.86,19073.7,1983.56,10854.42,12549.44
2014-11-25,12227.0,15195.72,10358.35,19179.27,1991.69,10833.78,12635.11
2014-11-26,12221.0,15239.59,10373.48,19195.52,1991.88,10847.68,12676.07
2014-11-27,12240.0,15306.12,10414.36,19324.51,1996.09,10869.37,12732.76
2014-11-28,12257.0,15274.67,10374.98,19276.58,1998.04,10812.46,12709.46
2014-12-01,12325.0,15337.23,10364.98,19240.56,2008.34,10775.49,12744.29
2014-12-02,12337.0,15376.84,10415.37,19407.33,2011.74,10893.6,12781.81
2014-12-03,12356.0,15307.85,10355.35,19332.2,2013.16,10844.3,12714.55
2014-12-04,12380.0,15242.26,10329.58,19426.7,2015.93,10895.01,12668.85
2014-12-05,12357.0,15294.26,10306.09,19351.06,2013.43,10849.94,12720.82
2014-12-08,12414.0,15260.53,10217.28,19336.05,2025.72,10855.19,12691.95
2014-12-09,12409.0,15279.2,10280.01,19411.4,2026.59,10801.71,12711.53
2014-12-10,12398.0,15336.33,10353.24,19430.15,2025.98,10828.89,12761.71
2014-12-11,12398.0,15445.43,10500.55,19500.81,2027.37,10821.33,12838.36
2014-12-12,12494.0,15498.81,10511.53,19651.81,2042.04,10831.38,12901.69
2014-12-15,12662.0,15775.59,10677.12,19898.33,2070.58,10940.04,13133.49
2014-12-16,12965.0,16134.94,11009.68,20283.74,2119.09,11130.67,13433.84
2014-12-17,12784.0,15997.9,10966.8,20113.07,2091.04,10998.88,13326.38
2014-12-18,12628.0,15584.21,10650.25,19680.74,2063.57,10857.19,12977.08
2014-12-19,12563.0,15432.39,10561.58,19677.43,2052.61,10853.56,12819.39
2014-12-22,12497.0,15295.08,10465.62,19544.06,2041.33,10765.85,12715.71
2014-12-23,12518.0,15310.77,10422.11,19519.32,2044.42,10778.37,12730.6
2014-12-24,12529.0,15254.06,10414.8,19441.25,2045.65,10785.98,12686.31
2014-12-25,12529.0,15254.06,10414.8,19441.25,2045.65,10785.98,12686.31
2014-12-26,12529.0,15254.06,10414.8,19441.25,2045.65,10785.98,12686.31
2014-12-29,12496.0,15232.62,10368.4,19460.02,2041.66,10749.25,12661.87
2014-12-30,12498.0,15170.07,10372.64,19385.65,2041.36,10730.66,12611.5
2014-12-31,12502.0,15209.93,10477.71,19469.36,2043.14,10790.61,12647.45
2015-01-01,12502.0,15209.93,10477.71,19469.36,2043.14,10790.61,12647.45
2015-01-02,12536.0,15119.67,10413.69,19495.99,2048.7,10775.31,12573.72
2015-01-05,12652.0,15138.12,10517.04,19362.62,2065.7,10738.41,12600.34
2015-01-06,12721.0,15199.05,10671.08,19419.88,2076.69,10834.68,12651.42
2015-01-07,12796.0,15195.25,10739.4,19373.14,2088.49,10822.97,12651.77
2015-01-08,12795.0,15130.09,10692.8,19312.77,2087.21,10821.21,12600.95
2015-01-09,12703.0,14997.16,10623.9,19175.18,2072.4,10755.23,12484.52
2015-01-12,12631.0,14975.31,10664.47,19159.96,2062.78,10651.88,12470.14
2015-01-13,12671.0,15008.8,10745.42,19237.11,2070.59,10604.23,12498.52
2015-01-14,12643.0,14883.34,10760.0,19155.41,2065.68,10551.66,12392.67
2015-01-15,12680.0,14939.58,10764.92,19325.59,2072.13,10608.22,12438.69
2015-01-16,12656.0,14727.79,10915.05,19221.93,2068.38,10572.22,14798.88
2015-01-19,12675.0,14651.03,10810.23,19188.68,2070.06,10594.28,14690.54
2015-01-20,12722.0,14742.25,10763.11,19172.05,2077.88,10631.79,14488.1
2015-01-21,12620.0,14592.51,10656.08,19123.09,2059.8,10439.24,14460.87
2015-01-22,12513.0,14516.33,10599.75,18953.44,2043.04,10130.34,14519.61
2015-01-23,12506.0,14214.32,10575.9,18787.76,2038.73,10105.86,14391.25
2015-01-26,12580.0,14049.34,10690.92,18873.77,2049.39,10112.54,14331.28
2015-01-27,12555.0,14124.38,10610.16,18963.07,2045.99,10056.07,13912.9
2015-01-28,12560.0,14232.99,10631.45,19043.47,2049.54,10101.34,13893.81
2015-01-29,12578.0,14195.53,10656.61,19053.15,2050.71,10045.52,13803.78
2015-01-30,12688.0,14379.31,10753.45,19133.5,2067.46,10053.88,13762.88
2015-02-02,12764.0,14443.74,10857.43,19246.84,2079.34,10026.71,13800.41
2015-02-03,12706.0,14416.23,10838.52,19114.91,2070.43,10100.96,13687.39
2015-02-04,12672.0,14522.11,10753.56,19208.22,2066.6,10198.79,13709.83
2015-02-05,12716.0,14442.83,10861.88,19319.42,2072.16,10129.04,13781.29
2015-02-06,12676.0,14536.84,10803.72,19437.38,2069.18,10192.17,13733.48
2015-02-09,12742.0,14441.78,10729.2,19449.39,2078.26,10186.27,13781.09
2015-02-10,12707.0,14404.66,10725.92,19352.76,2073.09,10192.51,13747.7
2015-02-11,12764.0,14464.16,10688.33,19488.08,2081.71,10151.11,13788.48
2015-02-12,12858.0,14546.26,10705.19,19582.73,2096.42,10185.36,13843.67
2015-02-13,12833.0,14628.34,10788.57,19749.99,2093.88,10256.55,13822.71
2015-02-16,12806.0,14616.77,10798.55,19748.13,2089.99,10299.18,13784.71
2015-02-17,12821.0,14544.14,10831.29,19705.88,2090.49,10297.16,13759.39
2015-02-18,12868.0,14678.53,10791.68,19762.67,2098.16,10392.51,13797.98
2015-02-19,12868.0,14678.53,10791.68,19762.67,2098.16,10392.51,13797.98
2015-02-20,12913.0,14680.79,10858.56,19927.34,2105.49,10348.61,13612.69
2015-02-23,12877.0,14666.9,10815.56,19809.98,2099.62,10260.56,13671.3
2015-02-24,12930.0,14658.74,10869.2,19966.51,2108.27,10283.12,13599.07
2015-02-25,12951.0,14696.79,10913.46,20036.49,2109.83,10392.39,13631.2
2015-02-26,12926.0,14694.28,10865.84,20097.34,2105.93,10395.69,13619.22
2015-02-27,12927.0,14484.7,10838.43,19943.78,2102.81,10336.64,13574.5
2015-03-02,13058.0,14596.23,10895.29,20114.54,2122.8,10444.73,13667.57
2015-03-03,13027.0,14582.42,10880.31,20027.71,2116.73,10409.11,13625.14
2015-03-04,13028.0,14553.58,10879.33,19996.68,2117.51,10417.4,13551.07
2015-03-05,13087.0,14493.85,10928.6,19968.14,2127.0,10534.49,13556.04
2015-03-06,13048.0,14391.94,10875.15,19894.29,2120.49,10456.8,13415.59
2015-03-09,13112.0,14218.65,10849.81,19745.36,2129.85,10393.98,13303.57
2015-03-10,13124.0,14211.98,10788.33,19809.37,2131.49,10388.66,13296.86
2015-03-11,13230.0,14148.16,10903.25,19952.16,2147.83,10423.89,13255.18
2015-03-12,13242.0,13926.61,10890.7,19757.06,2149.08,10379.37,13104.4
2015-03-13,13257.0,14063.03,10921.9,19722.44,2152.53,10435.3,13196.3
2015-03-16,13303.0,14006.73,10975.17,19643.21,2159.05,10400.28,13239.45
2015-03-17,13275.0,14030.35,10935.83,19677.53,2155.56,10384.89,13172.26
2015-03-18,13230.0,14030.42,10905.04,19526.16,2149.26,10340.78,13162.87
2015-03-19,13073.0,14169.82,10886.0,19529.75,2127.07,10410.1,13274.78
2015-03-20,13140.0,14034.83,10882.89,19409.09,2136.72,10364.41,13282.12
2015-03-23,13141.0,14179.14,10945.36,19611.63,2138.56,10434.33,13421.51
2015-03-24,13037.0,14240.32,10883.21,19468.15,2123.36,10403.8,13465.19
2015-03-25,12997.0,14203.12,10859.79,19329.14,2116.43,10396.77,13562.56
2015-03-26,13068.0,14343.44,10951.14,19459.56,2129.21,10454.4,13628.12
2015-03-27,13129.0,14281.73,11003.18,19504.44,2138.38,10514.13,13620.71
2015-03-30,13151.0,14306.97,11030.87,19558.17,2141.79,10424.89,13673.32
2015-03-31,13149.0,14237.74,10950.2,19456.58,2140.76,10364.97,13586.48
2015-04-01,13108.0,14127.8,10963.53,19483.73,2133.67,10358.78,13514.8
2015-04-02,13065.0,14065.78,10925.74,19378.01,2127.99,10364.93,13526.24
2015-04-03,13065.0,14065.78,10925.74,19378.01,2127.99,10364.93,13526.24
2015-04-06,13007.0,14282.99,10919.24,19407.74,2120.2,10426.45,13652.78
2015-04-07,13047.0,14281.25,10912.51,19442.64,2128.21,10462.71,13638.93
2015-04-08,13067.0,14150.25,10875.57,19374.44,2130.08,10458.62,13546.55
2015-04-09,13038.0,14051.05,10836.1,19390.11,2125.6,10384.71,13474.58
2015-04-10,12975.0,13852.11,10764.95,19092.71,2114.23,10306.62,13300.87
2015-04-13,13010.0,13776.29,10812.83,19014.12,2119.07,10313.94,13275.51
2015-04-14,13044.0,13799.25,10886.33,19152.51,2124.19,10374.61,13364.75
2015-04-15,13041.0,13871.71,10906.58,19258.95,2126.02,10453.71,13397.37
2015-04-16,12902.0,13816.75,10842.02,19168.5,2104.56,10513.36,13411.64
2015-04-17,12927.0,13919.79,10859.37,19302.6,2109.94,10601.98,13516.31
2015-04-20,12939.0,13975.41,10886.83,19374.86,2112.32,10605.74,13591.39
2015-04-21,13007.0,13957.81,10895.46,19371.33,2122.55,10611.9,13597.11
2015-04-22,13017.0,13971.15,10878.32,19442.19,2123.84,10618.32,13630.37
2015-04-23,13004.0,13909.08,10834.86,19530.71,2122.03,10605.99,13393.76
2015-04-24,13006.0,14059.49,10885.5,19563.63,2123.74,10710.7,13610.3
2015-04-27,12987.0,14107.78,10924.46,19722.06,2121.37,10687.13,13616.06
2015-04-28,13043.0,14189.48,10953.14,19869.71,2130.9,10780.23,13663.31
2015-04-29,13029.0,14295.42,10964.4,19991.7,2130.0,10824.13,13631.51
2015-04-30,13002.0,14455.62,10944.44,20063.39,2126.7,10809.78,13834.86
2015-05-01,13002.0,14455.62,10944.44,20063.39,2126.7,10809.78,13834.86
2015-05-04,13086.0,14639.31,10896.83,19827.91,2139.46,10745.61,14021.22
2015-05-05,13058.0,14546.61,10867.18,19743.7,2134.36,10786.39,13968.76
2015-05-06,13105.0,14665.81,10923.56,19897.32,2142.88,10860.2,14143.1
2015-05-07,13130.0,14886.79,10986.53,20010.12,2148.48,10898.98,14327.8
2015-05-08,13243.0,14870.56,11047.8,20496.19,2165.76,10946.44,14354.0
2015-05-11,13182.0,14715.07,10998.75,20335.87,2156.32,10885.22,14130.13
2015-05-12,13269.0,14793.61,11041.86,20666.47,2169.73,10973.37,14208.16
2015-05-13,13254.0,14882.92,11063.44,20772.99,2168.41,11031.21,14276.17
2015-05-14,13254.0,14882.92,11063.44,20772.99,2168.41,11031.21,14276.17
2015-05-15,13155.0,15012.49,11019.43,20750.7,2153.56,10965.24,14414.86
2015-05-18,13182.0,15065.71,11016.21,20715.51,2158.19,10943.05,14351.66
2015-05-19,13249.0,14960.77,11040.83,20721.44,2168.48,10900.04,14304.69
2015-05-20,13235.0,14754.38,10954.31,20543.37,2165.24,10828.83,14138.45
2015-05-21,13216.0,14708.09,10912.39,20565.42,2161.63,10846.12,14151.41
2015-05-22,13202.0,14697.79,10917.96,20696.78,2159.62,10840.86,14104.7
2015-05-25,13252.0,14557.32,10892.65,20507.47,2166.6,10782.75,14050.04
2015-05-26,13258.0,14510.88,10892.21,20474.33,2167.33,10764.86,14008.88
2015-05-27,13295.0,14451.67,10792.27,20451.7,2172.46,10690.74,13953.61
2015-05-28,13271.0,14476.01,10717.11,20384.26,2168.39,10659.44,13991.57
2015-05-29,13277.0,14548.94,10737.57,20357.62,2169.59,10690.02,14088.5
2015-06-01,13296.0,14560.45,10711.35,20328.25,2172.3,10673.52,14114.65
2015-06-02,13296.0,14560.45,10711.35,20328.25,2172.3,10673.52,14114.65
2015-06-03,13262.0,14801.72,10697.75,20361.15,2167.84,10699.48,14221.98
2015-06-04,13309.0,14993.92,10691.68,20408.02,2175.95,10689.1,14240.32
2015-06-05,13354.0,14977.85,10732.14,20511.74,2182.7,10688.33,14283.88
2015-06-08,13427.0,14902.63,10709.9,20503.03,2193.78,10776.08,14261.29
2015-06-09,13429.0,15208.34,10790.68,20622.92,2195.03,10833.33,14497.46
2015-06-10,13396.0,15125.42,10769.35,20611.09,2189.86,10853.12,14398.11
2015-06-11,13358.0,15085.19,10855.75,20702.23,2184.46,10882.28,14312.65
2015-06-12,13384.0,15069.05,10841.64,20778.66,2188.11,10899.02,14348.2
2015-06-15,13400.0,15022.74,10852.84,20828.96,2190.65,10868.68,14368.43
2015-06-16,13400.0,15103.14,10841.42,20917.4,2191.15,10879.27,14407.05
2015-06-17,13434.0,15115.94,10889.2,21017.49,2196.61,10931.73,14429.65
2015-06-18,13408.0,15223.44,10877.82,21240.95,2193.5,10964.1,14567.58
2015-06-19,13391.0,15233.6,10894.08,21274.28,2191.51,10955.58,14539.63
2015-06-22,13385.0,15229.45,10907.83,21266.09,2190.53,10917.62,14593.33
2015-06-23,13383.0,15129.48,10828.55,21118.37,2189.66,10850.49,14482.2
2015-06-24,13346.0,14915.49,10777.68,21002.6,2182.79,10832.79,14302.86
2015-06-25,13390.0,15007.51,10812.34,21015.61,2189.77,10809.72,14336.19
2015-06-26,13405.0,14992.15,10871.86,21103.49,2192.62,10862.17,14320.05
2015-06-29,13423.0,14782.75,10902.37,21096.93,2194.45,10879.4,14304.13
2015-06-30,13399.0,14997.5,10951.37,21077.97,2191.67,10789.98,14458.83
2015-07-01,13398.0,14918.67,10937.14,21030.84,2191.04,10726.98,14323.28
2015-07-02,13404.0,14826.16,10861.36,20918.28,2191.23,10649.93,14157.16
2015-07-03,13383.0,14840.41,10885.8,20893.54,2188.19,10655.25,14190.44
2015-07-06,13420.0,14825.07,10947.06,20888.23,2193.81,10644.88,14231.18
2015-07-07,13380.0,14768.84,10909.09,20863.43,2187.49,10570.39,14187.25
2015-07-08,13413.0,14754.3,10978.07,20720.4,2192.56,10539.84,14184.64
2015-07-09,13414.0,14854.66,11078.63,20630.73,2193.59,10551.4,14197.71
2015-07-10,13371.0,14823.09,10969.73,20575.29,2186.48,10530.0,14125.29
2015-07-13,13376.0,14894.18,10916.51,20740.83,2188.02,10533.11,14235.85
2015-07-14,13387.0,14733.73,10841.43,20737.8,2188.67,10511.15,14094.55
2015-07-15,13396.0,14742.3,10855.75,20971.44,2190.61,10529.79,14181.66
2015-07-16,13396.0,14742.3,10855.75,20971.44,2190.61,10529.79,14181.66
2015-07-17,13396.0,14742.3,10855.75,20971.44,2190.61,10529.79,14181.66
2015-07-20,13396.0,14742.3,10855.75,20971.44,2190.61,10529.79,14181.66
2015-07-21,13396.0,14742.3,10855.75,20971.44,2190.61,10529.79,14181.66
2015-07-22,13435.0,14680.42,10865.35,20896.8,2196.41,10369.71,14016.69
2015-07-23,13461.0,14743.83,10854.77,21026.08,2200.52,10335.53,14048.22
2015-07-24,13515.0,14838.12,10907.99,20961.77,2209.45,10369.83,14088.4
2015-07-27,13520.0,14877.41,10946.48,20996.56,2210.02,10380.04,14074.54
2015-07-28,13527.0,15001.44,10979.71,21061.54,2211.96,10386.21,14080.36
2015-07-29,13511.0,14971.54,10948.95,21101.48,2209.48,10450.15,14068.1
2015-07-30,13535.0,14853.31,10903.01,21124.07,2212.87,10450.12,13978.11
2015-07-31,13548.0,14824.22,10929.33,21143.01,2214.74,10424.75,13998.76
2015-08-03,13559.0,14879.65,10936.44,21177.8,2216.65,10335.39,14036.23
2015-08-04,13562.0,14850.39,10933.57,21155.36,2216.85,10302.34,13992.98
2015-08-05,13585.0,14756.03,10918.66,21107.01,2220.28,10291.67,13886.33
2015-08-06,13597.0,14826.17,10896.78,21233.08,2222.42,10326.57,13895.76
2015-08-07,13604.0,14862.37,10904.14,21098.44,2223.82,10372.86,13875.97
2015-08-10,13604.0,14918.15,10941.85,21069.88,2224.26,10345.25,13828.01
2015-08-11,13609.0,14941.32,10911.64,21191.93,2184.5,10413.99,13823.26
2015-08-12,13827.0,15284.37,11045.69,21514.81,2184.15,10534.05,14007.7
2015-08-13,13816.0,15402.08,11110.58,21583.36,2158.41,10652.27,14157.19
2015-08-14,13832.0,15417.15,11116.29,21602.82,2162.09,10587.88,14167.78
2015-08-17,13832.0,15417.15,11116.29,21602.82,2162.09,10587.88,14167.78
2015-08-18,13900.0,15401.2,11170.94,21667.32,2173.03,10617.17,14212.68
2015-08-19,13893.0,15353.15,11177.89,21782.83,2172.04,10654.14,14218.61
2015-08-20,13907.0,15488.23,11223.47,21815.91,2175.86,10608.74,14396.48
2015-08-21,13964.0,15723.46,11337.18,21903.93,2186.52,10663.61,14582.29
2015-08-24,14068.0,16106.45,11612.05,22064.25,2202.87,10634.21,14938.94
2015-08-25,14137.0,16315.51,11781.82,22289.81,2209.36,10672.66,15124.64
2015-08-26,14173.0,16344.3,11905.08,22257.28,2213.04,10637.2,15066.44
2015-08-27,14199.0,16087.47,11820.68,22001.35,2215.65,10698.46,14913.35
2015-08-28,14081.0,15849.57,11629.5,21719.94,2200.64,10689.29,14588.69
2015-08-31,14097.0,15840.8,11635.03,21755.9,2206.34,10646.48,14685.9
2015-09-01,14151.0,15948.18,11727.02,21782.63,2219.7,10773.51,14717.63
2015-09-02,14198.0,15996.89,11810.01,21727.2,2231.72,10727.62,14775.73
2015-09-03,14231.0,15967.18,11806.04,21776.28,2236.91,10726.61,14683.24
2015-09-04,14249.0,15860.56,11920.86,21724.03,2239.74,10788.16,14659.47
2015-09-07,14305.0,15960.09,11997.82,21729.3,2249.78,10788.08,14729.2
2015-09-08,14356.0,16029.91,12038.57,21948.89,2255.85,10798.86,14739.22
2015-09-09,14315.0,16007.03,11888.55,22042.24,2249.65,10862.8,14611.62
2015-09-10,14394.0,16138.55,11957.14,22107.74,2257.1,10855.2,14754.0
2015-09-11,14378.0,16222.7,11902.32,22206.82,2256.47,10875.95,14769.39
2015-09-14,14394.0,16328.55,11943.25,22240.17,2259.34,10876.53,14863.69
2015-09-15,14443.0,16339.37,11995.85,22278.33,2268.59,10899.55,14920.45
2015-09-16,14514.0,16380.5,12073.87,22277.54,2278.06,10963.06,14913.69
2015-09-17,14524.0,16432.45,12062.12,22531.08,2281.14,11028.93,14988.65
2015-09-18,14535.0,16578.62,12118.56,22645.53,2285.13,11033.93,15135.9
2015-09-21,14523.0,16428.42,12123.72,22570.19,2280.77,10988.95,14998.45
2015-09-22,14558.0,16309.33,12096.39,22607.12,2284.65,10996.3,14985.07
2015-09-23,14696.0,16349.3,12260.97,22558.36,2304.42,11062.93,15069.73
2015-09-24,14696.0,16349.3,12260.97,22558.36,2304.42,11062.93,15069.73
2015-09-25,14763.0,16505.03,12289.19,22475.19,2314.49,11070.87,15079.67
2015-09-28,14769.0,16535.37,12276.81,22445.93,2317.47,11080.35,15085.8
2015-09-29,14802.0,16658.17,12363.85,22445.75,2325.16,11046.27,15219.0
2015-09-30,14730.0,16575.67,12294.47,22321.84,2315.56,10973.7,15159.0
2015-10-01,14727.0,16441.22,12252.08,22284.9,2315.09,11084.6,15104.62
2015-10-02,14783.0,16546.61,12317.11,22391.81,2323.9,11174.69,15132.56
2015-10-05,14677.0,16505.75,12237.97,22333.99,2307.23,11165.46,15134.05
2015-10-06,14454.0,16175.47,12003.99,21923.83,2272.18,11047.92,14815.5
2015-10-07,14135.0,15930.15,11754.68,21536.09,2222.03,10851.37,14618.89
2015-10-08,13878.0,15626.63,11578.51,21259.71,2185.34,10620.65,14280.72
2015-10-09,13589.0,15329.75,11332.67,20879.5,2140.24,10472.41,14058.56
2015-10-12,13533.0,15392.43,11261.55,20750.15,2134.34,10475.27,14093.94
2015-10-13,13625.0,15473.91,11369.33,20861.24,2154.8,10439.81,14139.68
2015-10-14,13625.0,15473.91,11369.33,20861.24,2154.8,10439.81,14139.68
2015-10-15,13354.0,15326.39,11214.31,20669.32,2106.24,10349.53,14067.21
2015-10-16,13602.0,15476.36,11416.82,21040.93,2144.21,10570.41,14293.82
2015-10-19,13631.0,15494.36,11421.99,21044.9,2145.7,10546.23,14289.76
2015-10-20,13702.0,15532.59,11467.07,21207.96,2153.93,10510.09,14337.14
2015-10-21,13764.0,15634.53,11481.48,21254.37,2168.48,10609.73,14412.57
2015-10-22,13708.0,15551.73,11433.81,21162.41,2158.84,10455.34,14292.57
2015-10-23,13558.0,15061.58,11237.46,20895.59,2131.93,10369.41,13934.22
2015-10-26,13711.0,15131.46,11322.05,21023.08,2157.55,10415.53,14043.84
2015-10-27,13694.0,15148.3,11360.54,21029.88,2156.74,10398.66,13952.11
2015-10-28,13698.0,15114.37,11378.02,20967.53,2155.94,10322.53,13881.23
2015-10-29,13630.0,14898.95,11292.46,20811.65,2143.22,10326.54,13712.27
2015-10-30,13707.0,15050.29,11338.41,21001.87,2158.75,10418.82,13862.26
2015-11-02,13750.0,15167.63,11420.27,21223.13,2177.22,10521.08,13933.93
2015-11-03,13662.0,15047.33,11318.97,21070.9,2157.95,10441.76,13837.74
2015-11-04,13528.0,14806.4,11156.19,20852.06,2135.67,10363.9,13641.22
2015-11-05,13671.0,14857.64,11258.34,21030.1,2156.96,10392.25,13763.21
2015-11-06,13618.0,14831.36,11195.33,20722.51,2145.95,10348.81,13690.56
2015-11-09,13755.0,14786.63,11150.29,20730.16,2163.48,10353.0,13689.29
2015-11-10,13687.0,14716.26,11114.09,20693.38,2151.98,10318.13,13627.04
2015-11-11,13644.0,14680.94,11117.09,20714.32,2144.81,10298.91,13595.06
2015-11-12,13643.0,14696.24,11098.19,20783.75,2144.18,10305.94,13610.34
2015-11-13,13701.0,14780.64,11169.9,20851.55,2152.38,10310.03,13673.65
2015-11-16,13801.0,14794.67,11269.8,21003.74,2164.86,10361.89,13709.15
2015-11-17,13780.0,14693.61,11167.84,20929.06,2161.91,10334.48,13640.86
2015-11-18,13832.0,14714.48,11209.98,21026.02,2168.16,10379.71,13624.9
2015-11-19,13856.0,14841.16,11237.63,21184.44,2172.09,10448.68,13639.14
2015-11-20,13808.0,14807.7,11237.89,21112.43,2164.94,10388.99,13626.76
2015-11-23,13764.0,14604.98,11177.52,20878.61,2155.1,10280.08,13491.47
2015-11-24,13792.0,14674.69,11236.76,20876.95,2158.78,10331.86,13553.46
2015-11-25,13741.0,14664.4,11237.32,20755.78,2151.17,10346.36,13532.6
2015-11-26,13802.0,14654.96,11254.08,20878.29,2160.07,10384.47,13504.89
2015-11-27,13816.0,14661.54,11270.09,20863.54,2161.62,10391.1,13494.82
2015-11-30,13909.0,14714.33,11332.08,20899.66,2174.57,10394.59,13493.4
2015-12-01,13877.0,14695.74,11298.65,20950.11,2169.2,10411.91,13514.8
2015-12-02,13826.0,14684.59,11246.14,20837.16,2161.73,10346.48,13467.76
2015-12-03,13914.0,14741.88,11285.59,20779.17,2174.67,10427.16,13650.54
2015-12-04,13902.0,15167.08,11335.62,21028.17,2177.26,10417.38,13990.14
2015-12-07,13906.0,15099.13,11281.84,20996.67,2173.32,10384.59,13929.68
2015-12-08,13922.0,15112.33,11305.83,20959.57,2172.66,10306.49,13934.54
2015-12-09,13922.0,15112.33,11305.83,20959.57,2172.66,10306.49,13934.54
2015-12-10,14024.0,15446.03,11543.34,21284.22,2183.2,10342.18,14252.03
2015-12-11,14007.0,15318.06,11478.32,21206.6,2176.42,10260.79,14167.09
2015-12-14,14146.0,15519.58,11698.64,21493.43,2193.35,10287.25,14365.8
2015-12-15,14135.0,15564.05,11677.96,21437.14,2189.47,10314.51,14376.53
2015-12-16,14120.0,15451.52,11607.07,21252.01,2184.88,10278.81,14268.39
2015-12-17,14098.0,15300.56,11503.88,21090.61,2177.06,10212.24,14180.25
2015-12-18,14102.0,15283.75,11514.66,21024.67,2175.76,10116.94,14167.17
2015-12-21,13941.0,15152.47,11503.42,20795.79,2152.95,10003.59,14061.93
2015-12-22,13683.0,14939.1,11289.6,20379.46,2113.34,9812.82,13789.18
2015-12-23,13712.0,14995.44,11332.23,20336.27,2118.3,9851.99,13867.31
2015-12-24,13712.0,14995.44,11332.23,20336.27,2118.3,9851.99,13867.31
2015-12-25,13712.0,14995.44,11332.23,20336.27,2118.3,9851.99,13867.31
2015-12-28,13707.0,15044.8,11389.28,20457.7,2116.91,9908.91,13901.62
